ncbigene_id	name	chr	start	stop
107986336	LOC107986336	4	187443281	187444771
107986337	LOC107986337	4	188119641	188127414
107986338	LOC107986338	4	190107223	190112748
107986343	LOC107986343	5	15846419	15894204
107986345	LOC107986345	5	21965743	21968484
107986346	LOC107986346	5	31923351	31923738
107986347	LOC107986347	5	59558556	59561697
107986348	LOC107986348	5	59379887	59392211
107986350	LOC107986350	5	59832811	59857869
107986355	LOC107986355	5	70610215	70719732
107986356	LOC107986356	5	70290373	70695469
107986357	LOC107986357	5	69758299	69764924
107986358	LOC107986358	5	70666395	70671898
107986359	LOC107986359	5	80996823	81005405
107986360	LOC107986360	5	88908908	88919101
107986361	LOC107986361	5	88789188	88793753
107986362	LOC107986362	5	96506759	96518789
107986363	LOC107986363	5	96708699	96720439
107986364	LOC107986364	5	96681770	96689189
107986365	LOC107986365	5	96327016	96344348
107986366	LOC107986366	5	113427958	113459279
107986367	LOC107986367	5	129215390	129223461
107986368	LOC107986368	5	137847323	137862613
107986369	LOC107986369	5	137770040	137782032
107986370	LOC107986370	5	166123321	166127182
107986371	LOC107986371	5	55750187	55752070
107986372	LOC107986372	5	70042417	70043112
107986373	LOC107986373	5	70917834	70918529
107986374	LOC107986374	5	133000395	133003590
107986375	LOC107986375	5	117019541	117019678
107986376	LOC107986376	5	14970947	14992960
107986377	LOC107986377	5	23772006	23829283
107986378	LOC107986378	5	43347437	43348670
107986379	LOC107986379	5	51230096	51242591
107986380	LOC107986380	5	53299237	53304900
107986381	LOC107986381	5	57297471	57299517
107986382	LOC107986382	5	71907737	71925815
107986383	LOC107986383	5	73397447	73410742
107986384	LOC107986384	5	81769161	81778809
107986385	LOC107986385	5	81826356	81840145
107986386	LOC107986386	5	83898913	83900330
107986387	LOC107986387	5	89487669	89492191
107986388	LOC107986388	5	92999781	93000590
107986389	LINC02163	5	104080907	104104286
107986391	LOC107986391	5	124951321	124963211
107986392	LOC107986392	5	171574082	171580581
107986394	LOC107986394	5	158702	159783
107986395	LOC107986395	5	524657	527454
107986396	LOC107986396	5	1127833	1132444
107986397	LOC107986397	5	1548483	1555954
107986398	LOC107986398	5	2697173	2698218
107986399	LOC107986399	5	3614643	3618082
107986400	LOC107986400	5	4730215	4867252
107986401	LOC107986401	5	6761286	6765060
107986402	LINC02196	5	7036480	7151471
107986403	LOC107986403	5	7390768	7395948
107986405	LOC107986405	5	9930686	9964931
107986406	LOC107986406	5	15964229	15983810
107986407	MARCHF11-AS1	5	16122272	16141727
107986408	LINC02100	5	18731567	18746201
107986409	LOC107986409	5	28743651	28761658
107986410	LOC107986410	5	29034496	29065254
107986411	LOC107986411	5	33411005	33440618
107986412	LOC107986412	5	36700878	36725209
107986413	LOC107986413	5	36665894	36671007
107986414	LOC107986414	5	38783579	38795597
107986415	LOC107986415	5	55377323	55378207
107986416	LOC107986416	5	63686059	63690652
107986418	LOC107986418	5	63343881	63528653
107986419	LOC107986419	5	65056199	65099837
107986420	LOC107986420	5	67942717	67981782
107986421	LOC107986421	5	71289892	71363868
107986422	LOC107986422	5	72280849	72292180
107986423	LOC107986423	5	73645671	73664159
107986424	LOC107986424	5	75661405	75669034
107986426	LOC107986426	5	79474284	79491979
107986427	LOC107986427	5	80746116	80749060
107986428	LOC107986428	5	80889636	80909926
107986430	LOC107986430	5	82905787	82926450
107986431	LOC107986431	5	83523406	83527307
107986432	LOC107986432	5	91135189	91207668
107986433	LOC107986433	5	91236725	91271741
107986434	LOC107986434	5	91604705	91614242
107986435	LOC107986435	5	98822611	98841003
107986436	LOC107986436	5	99046440	99059985
107986437	LOC107986437	5	100903407	100944548
107986438	LOC107986438	5	101245598	101273804
107986439	LOC107986439	5	105391914	105401011
107986440	LOC107986440	5	108718078	108723890
107986441	LOC107986441	5	113633305	113733696
107986443	LINCADL	5	115956570	115958600
107986444	LOC107986444	5	119579343	119585012
107986445	ZNF474-AS1	5	122110780	122156590
107986446	LOC107986446	5	122457912	122476826
107986447	PPIC-AS1	5	123035921	123075710
107986448	LOC107986448	5	124306250	124317854
107986449	LOC107986449	5	130798529	130871426
107986450	LOC107986450	5	134443147	134444664
107986451	LOC107986451	5	134526287	134528338
107986452	LOC107986452	5	135013885	135022261
107986453	LOC107986453	5	135821782	135826581
107986454	LOC107986454	5	141807797	141828811
107986455	LOC107986455	5	142155386	142193117
107986457	LOC107986457	5	142961429	142968984
107986458	LOC107986458	5	145935700	146069636
107986459	LOC107986459	5	146042405	146043861
107986461	LOC107986461	5	146766251	146770074
107986462	LOC107986462	5	148452494	148550120
107986463	LOC107986463	5	151168799	151170078
107986464	LOC107986464	5	153953854	153973962
107986465	LOC107986465	5	154218155	154222432
107986466	LOC107986466	5	158032196	158037342
107986467	LOC107986467	5	159105018	159107438
107986468	LOC107986468	5	159208599	159210151
107986469	LOC107986469	5	159320449	159326787
107986470	LOC107986470	5	168841662	168850907
107986472	LOC107986472	5	168915321	168919067
107986473	LOC107986473	5	170745371	170747320
107986474	LOC107986474	5	170751395	170752405
107986475	LOC107986475	5	170768548	170782653
107986476	LOC107986476	5	171841114	171851902
107986477	LOC107986477	5	172113125	172116111
107986478	LOC107986478	5	172617671	172634200
107986479	LOC107986479	5	172686304	172700423
107986480	LINC01863	5	173642369	173658256
107986482	LOC107986482	5	173777712	173793885
107986483	LOC107986483	5	174452303	174454458
107986484	LOC107986484	5	175087879	175092563
107986485	LOC107986485	5	175899048	175911808
107986486	LOC107986486	5	175967472	175968541
107986487	LOC107986487	5	176126840	176238346
107986488	LOC107986488	5	177520180	177531064
107986489	LOC107986489	5	177672378	177729545
107986490	LOC107986490	5	177809069	177871771
107986491	LOC107986491	5	177809530	177812476
107986492	LOC107986492	5	178044590	178046177
107986493	LOC107986493	5	178862693	178876055
107986494	LOC107986494	5	179375034	179378943
107986495	LOC107986495	5	181311033	181313867
107986496	TRIM7-AS1	5	181197111	181203224
107986512	LOC107986512	6	2227336	2234410
107986513	LOC107986513	6	1695907	1714080
107986514	LOC107986514	6	1658080	1668321
107986515	LOC107986515	6	5667479	5674228
107986516	LOC107986516	6	5917232	5919244
107986517	LOC107986517	6	16162788	16163948
107986519	LOC107986519	6	45828014	45831431
107986520	LOC107986520	6	111494911	111495712
107986521	LOC107986521	6	111227597	111259191
107986522	LOC107986522	6	111525924	111528850
107986523	LOC107986523	6	118130985	118180397
107986524	LOC107986524	6	118567970	118586632
107986525	LOC107986525	6	119478859	119506097
107986526	LOC107986526	6	119285652	119296730
107986528	LOC107986528	6	151610461	151616848
107986529	LOC107986529	6	151763225	151769931
107986530	LOC107986530	6	25178502	25181874
107986531	LOC107986531	6	37432227	37433222
107986533	LINC02531	6	92721393	92725341
107986534	LOC107986534	6	106944471	106944915
107986535	LOC107986535	6	152959276	152959777
107986537	LOC107986537	6	33516927	33535986
107986538	LOC107986538	6	41437777	41443979
107986539	LOC107986539	6	55958183	55984111
107986540	LOC107986540	6	66852259	66889710
107986541	LOC107986541	6	87992803	87998332
107986543	LOC107986543	6	95663455	95683627
107986544	LOC107986544	6	137353491	137358956
107986545	LOC107986545	6	137972021	137975471
107986546	LOC107986546	6	167507250	167512139
107986547	LOC107986547	6	167751312	167752104
107986548	LOC107986548	6	168099303	168100967
107986549	LOC107986549	6	168367599	168369436
107986550	LOC107986550	6	168726126	168740438
107986551	LOC107986551	6	168872787	168884723
107986552	LOC107986552	6	109025	111099
107986553	LOC107986553	6	278995	285312
107986555	LOC107986555	6	1559157	1580303
107986556	LOC107986556	6	3106057	3118629
107986557	LOC107986557	6	3845965	3849365
107986558	LOC107986558	6	3907980	3912433
107986559	LOC107986559	6	4140333	4141803
107986560	LOC107986560	6	4415399	4442786
107986561	LOC107986561	6	4447004	4475204
107986562	LOC107986562	6	9124220	9140747
107986564	LOC107986564	6	10426427	10428280
107986566	LOC107986566	6	11717423	11725899
107986567	LOC107986567	6	11806634	11810848
107986569	LOC107986569	6	11725913	11727754
107986570	LOC107986570	6	11934044	11960774
107986571	LOC107986571	6	13813809	13826573
107986572	LOC107986572	6	14757474	14768827
107986573	LOC107986573	6	16953354	16958350
107986574	LOC107986574	6	19114190	19129934
107986575	LOC107986575	6	19324169	19330902
107986576	LOC107986576	6	20321099	20332000
107986577	LOC107986577	6	20754828	20756846
107986578	LOC107986578	6	21227805	21231058
107986579	LOC107986579	6	21537363	21540999
107986582	LOC107986582	6	26331490	26339756
107986583	LOC107986583	6	26486648	26524223
107986584	LOC107986584	6	27505263	27519645
107986586	LOC107986586	6	28543090	28545081
107986587	ABCF1-DT	6	30563612	30571300
107986588	LOC107986588	6	31880855	31884203
107986589	LOC107986589	6	32637187	32642672
107986590	LOC107986590	6	33902573	33905081
107986592	LOC107986592	6	36090700	36092565
107986593	LOC107986593	6	37816316	37819339
107986594	LOC107986594	6	39351394	39390040
107986595	LOC107986595	6	41180480	41186388
107986596	LOC107986596	6	42452359	42457183
107986597	LOC107986597	6	43453174	43454749
107986598	LOC107986598	6	43834508	43904926
107986599	LOC107986599	6	44153202	44158725
107986600	LOC107986600	6	44831018	44837125
107986601	LOC107986601	6	47852965	47855885
107986602	LOC107986602	6	48524433	48598554
107986603	LOC107986603	6	52540740	52546959
107986604	LOC107986604	6	53337234	53340078
107986605	TINAG-AS1	6	54365334	54370404
107986606	LOC107986606	6	54622169	54801822
107986607	LOC107986607	6	65217628	65226598
107986608	LOC107986608	6	63950691	64044552
107986610	LOC107986610	6	67924461	67928706
107986611	LOC107986611	6	72381048	72383444
107986613	LOC107986613	6	78849290	78867458
107986614	LOC107986614	6	79862741	79870723
107986617	LOC107986617	6	82017156	82116126
107986618	LINC02857	6	84020886	84026105
107986619	LOC107986619	6	84369971	84372853
107986620	LOC107986620	6	84352848	84528656
107986621	LOC107986621	6	84351932	84363125
107986622	LOC107986622	6	85678964	85805150
107986623	LOC107986623	6	90631395	90955870
107986624	LOC107986624	6	91357783	91366767
107986625	LOC107986625	6	92321699	92334285
107986626	LOC107986626	6	95921605	96015909
107986627	LOC107986627	6	97540256	97552305
107986629	LOC107986629	6	108738993	108748562
107986630	LOC107986630	6	109826211	109829111
107986631	LOC107986631	6	110020011	110040240
107986632	LOC107986632	6	112285860	112299083
107986633	LOC107986633	6	112115999	112155732
107986634	LOC107986634	6	112729375	112846823
107986635	LOC107986635	6	112912438	112937718
107986636	LOC107986636	6	113048134	113065045
107986637	LOC107986637	6	113345958	113377342
107986638	LOC107986638	6	114342324	114469331
107986639	LOC107986639	6	114991600	115002281
107986640	LOC107986640	6	125346199	125363634
107986641	LOC107986641	6	127343588	127379064
107986642	LOC107986642	6	127510699	127515299
107986643	LOC107986643	6	131283558	131286768
107986644	LOC107986644	6	132804330	132814468
107986646	LOC107986646	6	134214621	134230741
107986648	LOC107986648	6	136418498	136421691
107986649	LOC107986649	6	137848303	137863961
107986650	LOC107986650	6	138890492	138895629
107986651	LOC107986651	6	139419666	139457701
107986652	LOC107986652	6	140035775	140092983
107986653	LOC107986653	6	140793781	140806190
107986654	LOC107986654	6	142033103	142046329
107986655	LOC107986655	6	142946137	142956863
107986656	LOC107986656	6	143378430	143387959
107986659	LOC107986659	6	148759849	148761003
107986660	LOC107986660	6	149803124	149805338
107986661	LOC107986661	6	153360981	153369356
107986662	LOC107986662	6	156370236	156373815
107986663	LOC107986663	6	157700319	157714754
107986664	LOC107986664	6	159045132	159048735
107986665	LOC107986665	6	160773843	160898707
107986666	LOC107986666	6	163671591	163775638
107986667	LOC107986667	6	164437573	164525050
107986668	LOC107986668	6	166254685	166259193
107986669	LOC107986669	6	166307648	166317276
107986671	LOC107986671	6	166633178	166649214
107986672	LOC107986672	6	167126307	167128619
107986673	LOC107986673	6	167932766	167939727
107986674	LOC107986674	6	169931756	169952756
107986675	LOC107986675	6	169959499	169982735
107986676	LOC107986676	6	170438495	170441016
107986679	TRNAI-AAU	6	57822972	57823045
107986680	TRM-CAT5-2	6	26800112	26800184
107986682	TRM-CAT4-3	6	26766233	26766305
107986683	TRI-AAT7-2	6	26780621	26780694
107986694	LOC107986694	7	5923880	5925670
107986696	LOC107986696	7	6799239	6801028
107986697	LOC107986697	7	11202490	11215394
107986698	LOC107986698	7	18319732	18328124
107986699	LOC107986699	7	27600595	27609820
107986700	LOC107986700	7	29512816	29563795
107986703	CPVL-AS1	7	29080283	29082526
107986704	LOC107986704	7	66473012	66475491
107986707	LOC107986707	7	66757858	66760473
107986708	LOC107986708	7	70643523	70648611
107986709	LOC107986709	7	70695834	70698561
107986710	LOC107986710	7	75217187	75233097
107986712	LOC107986712	7	76782112	76824385
107986713	LOC107986713	7	76879953	76883261
107986714	LOC107986714	7	77378562	77379839
107986715	LOC107986715	7	90331278	90355978
107986716	LOC107986716	7	91367551	91368640
107986717	LOC107986717	7	102321796	102329778
107986718	LOC107986718	7	140652503	140669803
107986719	LOC107986719	7	141052593	141054599
107986720	LOC107986720	7	140981855	140996751
107986721	LOC107986721	7	147557455	147561719
107986722	LOC107986722	7	153855278	153865565
107986723	LOC107986723	7	72768800	72769832
107986727	LOC107986727	7	43754840	43769126
107986730	CICP24	7	63769108	63771576
107986731	LOC107986731	7	63980354	63988318
107986733	LOC107986733	7	27333854	27346769
107986734	LOC107986734	7	35977425	35991487
107986735	LOC107986735	7	42866278	42869275
107986736	LOC107986736	7	45258034	45260063
107986737	LOC107986737	7	45494813	45499265
107986738	LOC107986738	7	52016712	52022327
107986739	LINC02854	7	53926818	53947766
107986740	LOC107986740	7	57091493	57091890
107986741	LOC107986741	7	68017476	68021925
107986742	LOC107986742	7	74280726	74289313
107986743	LOC107986743	7	80245047	80249737
107986744	LOC107986744	7	80302253	80312765
107986745	LOC107986745	7	83918434	83927876
107986746	LOC107986746	7	95645858	95654616
107986747	LOC107986747	7	118493744	118501997
107986749	LOC107986749	7	138161804	138165137
107986750	LOC107986750	7	153523265	153524230
107986751	LOC107986751	7	35642	36588
107986755	LOC107986755	7	1059927	1073680
107986756	LOC107986756	7	1459868	1464481
107986757	LOC107986757	7	1640195	1642738
107986758	LOC107986758	7	2490204	2494009
107986759	LOC107986759	7	2507243	2509070
107986760	LOC107986760	7	2614582	2624830
107986761	LOC107986761	7	2978348	2994792
107986762	LOC107986762	7	5606231	5619234
107986763	LOC107986763	7	6961844	6987582
107986764	LOC107986764	7	7375516	7377822
107986766	LOC107986766	7	10640343	10675481
107986767	LOC107986767	7	10940256	10968433
107986768	LOC107986768	7	12588822	12595330
107986769	LOC107986769	7	12566865	12588820
107986770	LOC107986770	7	13295235	13702704
107986772	LOC107986772	7	17099803	17227780
107986773	LOC107986773	7	19300634	19334272
107986774	LOC107986774	7	19722151	19814346
107986775	LOC107986775	7	21825992	21827219
107986776	LOC107986776	7	22874620	22891430
107986777	LOC107986777	7	24141281	24445401
107986778	LOC107986778	7	24433360	24435713
